event_id,image_id,iou,dice,auprc,auroc,true_burn_fraction,pred_burn_fraction,image_id_linear,iou_linear,dice_linear,auprc_linear,auroc_linear,true_burn_fraction_linear,pred_burn_fraction_linear,image_id_mlp,iou_mlp,dice_mlp,auprc_mlp,auroc_mlp,true_burn_fraction_mlp,pred_burn_fraction_mlp,image_id_decoder,iou_decoder,dice_decoder,auprc_decoder,auroc_decoder,true_burn_fraction_decoder,pred_burn_fraction_decoder,image_id_spectral,iou_spectral,dice_spectral,auprc_spectral,auroc_spectral,true_burn_fraction_spectral,pred_burn_fraction_spectral
CA3604711863120210910,subsetted_512x512_HLS.S30.T11SLV.2021331.v1.4,0.6506200826776903,0.7883341412182905,0.9795963107805168,0.8676222256954482,0.8763499311444517,0.5874236580797504,subsetted_512x512_HLS.S30.T11SLV.2021331.v1.4,0.7765697537102213,0.8742350274605527,0.8831588524157739,0.5055661720022622,0.8763499311444517,0.8739924392411775,subsetted_512x512_HLS.S30.T11SLV.2021331.v1.4,0.3286409817843241,0.4947024610711154,0.8738592354851966,0.4786394128487837,0.8763499311444517,0.3593267796584307,subsetted_512x512_HLS.S30.T11SLV.2021331.v1.4,0.8720199264618669,0.9316353038078946,0.8917480394329953,0.5579834057861748,0.8763499311444517,0.9900855639860686,subsetted_512x512_HLS.S30.T11SLV.2021331.v1.4,0.8757085124235834,0.9337362459288406,0.9941881826199928,0.9612223007056164,0.8763499311444517,0.7950393487523985
CA3605412006420200503,subsetted_512x512_HLS.S30.T10SGE.2020162.v1.4,0.2118658392292275,0.349652300396517,0.8664614339782175,0.9808313073037136,0.0349697300307849,0.1564806726151193,subsetted_512x512_HLS.S30.T10SGE.2020162.v1.4,0.0370037514944139,0.0713666685218608,0.0515245625694662,0.5770128362102283,0.0349697300307849,0.9246130899019992,subsetted_512x512_HLS.S30.T10SGE.2020162.v1.4,0.1097752769720057,0.1978333438306985,0.138241921878407,0.7245123756456874,0.0349697300307849,0.0861635532022842,subsetted_512x512_HLS.S30.T10SGE.2020162.v1.4,0.0415345114031113,0.0797563805104408,0.2195986571011516,0.6490790804040536,0.0349697300307849,0.7016109650913058,subsetted_512x512_HLS.S30.T10SGE.2020162.v1.4,0.1934493563685637,0.3241852791427912,0.9638827486559072,0.9971661189613048,0.0349697300307849,0.1800634009941215
CA3606211763420200821,subsetted_512x512_HLS.S30.T11SMV.2020249.v1.4,0.7506956881916774,0.8575970035855671,0.9680250480824326,0.9302886805797594,0.6479263305664062,0.4968338012695312,subsetted_512x512_HLS.S30.T11SMV.2020249.v1.4,0.6303087040799282,0.7732384701161804,0.681894724014099,0.5435394680394421,0.6479263305664062,0.9530715942382812,subsetted_512x512_HLS.S30.T11SMV.2020249.v1.4,0.2376114885533052,0.383983973566792,0.7062727824634752,0.5739725538166583,0.6479263305664062,0.2318153381347656,subsetted_512x512_HLS.S30.T11SMV.2020249.v1.4,0.6516100281975828,0.789060392069296,0.6893997626826137,0.6045090221819268,0.6479263305664062,0.9921035766601562,subsetted_512x512_HLS.S30.T11SMV.2020249.v1.4,0.8573060015838948,0.9231715192357012,0.9873842253515952,0.9779728909150374,0.6479263305664062,0.5866737365722656
CA3606611745820200728,subsetted_512x512_HLS.S30.T11SMV.2020234.v1.4,0.6148705244960881,0.7615106166953605,0.7416349447349168,0.9342812956989824,0.1603225337788754,0.1861145308425793,subsetted_512x512_HLS.S30.T11SMV.2020234.v1.4,0.1600602839178064,0.2759516658517846,0.1778403655939882,0.525669737606482,0.1603225337788754,0.9344418361026786,subsetted_512x512_HLS.S30.T11SMV.2020234.v1.4,0.1671398922828149,0.2864093557044051,0.2804760648058376,0.6399561054519003,0.1603225337788754,0.1901442914273916,subsetted_512x512_HLS.S30.T11SMV.2020234.v1.4,0.1769335505903886,0.3006687174507565,0.3210264615800582,0.6746382696408081,0.1603225337788754,0.8476490514387086,subsetted_512x512_HLS.S30.T11SMV.2020234.v1.4,0.6019673084377827,0.7515350722416592,0.5796671849341011,0.9410044107467176,0.1603225337788754,0.2188764079310582
CA3607512023120200815,subsetted_512x512_HLS.S30.T10SGE.2020247.v1.4,0.5688492495105504,0.7251802551303383,0.7842710226265097,0.9410786453895804,0.03424072265625,0.020782470703125,subsetted_512x512_HLS.S30.T10SGE.2020247.v1.4,0.0351939273223443,0.0679948488750852,0.0501156930036965,0.620083376756339,0.03424072265625,0.9729156494140624,subsetted_512x512_HLS.S30.T10SGE.2020247.v1.4,0.0942137057290489,0.172203483169271,0.1926242503840959,0.7792064425289013,0.03424072265625,0.2428398132324218,subsetted_512x512_HLS.S30.T10SGE.2020247.v1.4,0.0342411145147077,0.0662149551669574,0.03426084965075,0.5001520729318081,0.03424072265625,0.9999885559082032,subsetted_512x512_HLS.S30.T10SGE.2020247.v1.4,0.4252326336290846,0.5967203158214394,0.7001323504691862,0.9706662465131336,0.03424072265625,0.0160064697265625
CA3609512052220200713,subsetted_512x512_HLS.S30.T10SGF.2020217.v1.4,0.7494064703589526,0.8567551144419688,0.9740712507207036,0.9740770687469644,0.4297125941298095,0.3236310645537846,subsetted_512x512_HLS.S30.T10SGF.2020217.v1.4,0.4197336451013843,0.5912850576579958,0.4625809396935829,0.5252779367387781,0.4297125941298095,0.9322379815211836,subsetted_512x512_HLS.S30.T10SGF.2020217.v1.4,0.2486577318742571,0.3982800498916825,0.5320004670785762,0.5566224417180018,0.4297125941298095,0.2676147677940627,subsetted_512x512_HLS.S30.T10SGF.2020217.v1.4,0.3129825184133463,0.476750473100838,0.4399091054489402,0.5033225657618351,0.4297125941298095,0.5298278006240987,subsetted_512x512_HLS.S30.T10SGF.2020217.v1.4,0.917378527984692,0.9569091492319208,0.9926399713040536,0.9942407337348744,0.4297125941298095,0.4265386933599859
CA3612312160220200819,subsetted_512x512_HLS.S30.T10SFE.2020267.v1.4,0.740874137258764,0.8511518683658178,0.9962009499382616,0.9346637579502164,0.9486371526122036,0.703484845594827,subsetted_512x512_HLS.S30.T10SFE.2020267.v1.4,0.4648046395660568,0.6346302121267905,0.937873134693174,0.4393647814192607,0.9486371526122036,0.4812482117992637,subsetted_512x512_HLS.S30.T10SFE.2020267.v1.4,0.222556618457876,0.3640839452304586,0.9507659440530396,0.4835858470868212,0.9486371526122036,0.2229156732218132,subsetted_512x512_HLS.S30.T10SFE.2020267.v1.4,0.1001768346595932,0.1821104235313027,0.9723571420558086,0.6876778257435182,0.9486371526122036,0.0956568180517672,subsetted_512x512_HLS.S30.T10SFE.2020267.v1.4,0.8877323717948717,0.9405277835552592,0.9986384217966155,0.9761398689909712,0.9486371526122036,0.8488259866099529
CA3620712156020210618,subsetted_512x512_HLS.S30.T10SFF.2021189.v1.4,0.2705532320992506,0.4258825608624574,0.603453466606371,0.8968829896901489,0.0530251296157118,0.1196661084003189,subsetted_512x512_HLS.S30.T10SFF.2021189.v1.4,0.0564903997349915,0.1069397313012244,0.1046559763324216,0.636493757054376,0.0530251296157118,0.9081912551836748,subsetted_512x512_HLS.S30.T10SFF.2021189.v1.4,0.0613085279355279,0.1155338458549582,0.1075382013593714,0.6143704490397872,0.0530251296157118,0.634271958370371,subsetted_512x512_HLS.S30.T10SFF.2021189.v1.4,0.0530281641778517,0.1007155667469792,0.0530498208008427,0.4998146820185157,0.0530251296157118,0.9999427745201644,subsetted_512x512_HLS.S30.T10SFF.2021189.v1.4,0.3241643202656848,0.4896134343819857,0.8672613157958312,0.9841993161617674,0.0530251296157118,0.1568893755174137
CA3641012100020180604,subsetted_512x512_HLS.S30.T10SFF.2018190.v1.4,0.5385217488538522,0.7000508757903917,0.619375108948254,0.9350725891955276,0.0253219604492187,0.0271644592285156,subsetted_512x512_HLS.S30.T10SFF.2018190.v1.4,0.0243712916235562,0.0475829258840892,0.0278267050201473,0.527771366438514,0.0253219604492187,0.899993896484375,subsetted_512x512_HLS.S30.T10SFF.2018190.v1.4,0.113101456400172,0.2032185938664532,0.1998702981184907,0.7957444262329928,0.0253219604492187,0.1128730773925781,subsetted_512x512_HLS.S30.T10SFF.2018190.v1.4,0.1982890589824403,0.3309536334260163,0.3370284798864308,0.9019039376972464,0.0253219604492187,0.076202392578125,subsetted_512x512_HLS.S30.T10SFF.2018190.v1.4,0.6127668798092555,0.7598951683354613,0.8423308434082124,0.991194159476168,0.0253219604492187,0.0314445495605468
CA3656312164020200816,subsetted_512x512_HLS.S30.T10SFF.2020250.v1.4,0.6792095054189934,0.8089633881026873,0.9311333349817248,0.9063722774561516,0.61053466796875,0.4941177368164062,subsetted_512x512_HLS.S30.T10SFF.2020250.v1.4,0.6016042266681535,0.7512520467302733,0.6244784529781872,0.5064907556583321,0.61053466796875,0.9783554077148438,subsetted_512x512_HLS.S30.T10SFF.2020250.v1.4,0.416727608437453,0.5882960224048617,0.705934896661144,0.6064802575209944,0.61053466796875,0.4314689636230469,subsetted_512x512_HLS.S30.T10SFF.2020250.v1.4,0.6202067709828504,0.7655896544693741,0.6376594986069873,0.5517409819391785,0.61053466796875,0.9611358642578124,subsetted_512x512_HLS.S30.T10SFF.2020250.v1.4,0.8336181735453728,0.9092603744579378,0.9600021287395624,0.9410471881624471,0.61053466796875,0.6500358581542969
CA3667512102020200715,subsetted_512x512_HLS.S30.T10SFF.2020215.v1.4,0.8482866486563344,0.9179167628279098,0.9315511580482588,0.9804362859663452,0.0267410278320312,0.0228462219238281,subsetted_512x512_HLS.S30.T10SFF.2020215.v1.4,0.0343704301896675,0.066456714512547,0.042632503917002,0.6797042024863285,0.0267410278320312,0.6963996887207031,subsetted_512x512_HLS.S30.T10SFF.2020215.v1.4,0.0518236402852534,0.0985405505265102,0.1112396900061,0.6479836368496331,0.0267410278320312,0.17974853515625,subsetted_512x512_HLS.S30.T10SFF.2020215.v1.4,0.2643270654759233,0.4181308344869201,0.5162637275248595,0.955915963413011,0.0267410278320312,0.0807304382324218,subsetted_512x512_HLS.S30.T10SFF.2020215.v1.4,0.8362460437594605,0.9108213429256596,0.981456794701034,0.999394850181215,0.0267410278320312,0.0241622924804687
CA3686012078020180502,subsetted_512x512_HLS.S30.T10SFF.2018155.v1.4,0.8750865051903114,0.933382542904595,0.9299734377401054,0.970084489587867,0.031585693359375,0.0304298400878906,subsetted_512x512_HLS.S30.T10SFF.2018155.v1.4,0.0320606980772633,0.0621294816031511,0.0413682568235548,0.6039748476056486,0.031585693359375,0.9252586364746094,subsetted_512x512_HLS.S30.T10SFF.2018155.v1.4,0.1220481200139846,0.2175452511118035,0.2228668553935826,0.8179739380502109,0.031585693359375,0.1030845642089843,subsetted_512x512_HLS.S30.T10SFF.2018155.v1.4,0.0373856588953121,0.0720766834874568,0.0519336121307459,0.6638298618389915,0.031585693359375,0.7583808898925781,subsetted_512x512_HLS.S30.T10SFF.2018155.v1.4,0.7138433515482696,0.8330322032096928,0.9637444411338052,0.9981905271162724,0.031585693359375,0.0401992797851562
CA3702412151420200705,subsetted_512x512_HLS.S30.T10SFG.2020215.v1.4,0.5050870887475809,0.6711732397729568,0.7579660037030217,0.9262798202969448,0.0994231913692338,0.1082546198098667,subsetted_512x512_HLS.S30.T10SFG.2020215.v1.4,0.1011127445613925,0.1836555703506436,0.1300249878519994,0.5626730847309028,0.0994231913692338,0.9749401065112232,subsetted_512x512_HLS.S30.T10SFG.2020215.v1.4,0.1385254732953671,0.243341895362985,0.2299277127647231,0.6088578786241334,0.0994231913692338,0.2392000976607205,subsetted_512x512_HLS.S30.T10SFG.2020215.v1.4,0.0994300189993666,0.1808755760368663,0.0998861706979614,0.501762189181175,0.0994231913692338,0.9999313323058612,subsetted_512x512_HLS.S30.T10SFG.2020215.v1.4,0.645324115984967,0.784434033046001,0.8457762579258868,0.979111380171127,0.0994231913692338,0.129381380373247
CA3706812121320200628,subsetted_512x512_HLS.S30.T10SFG.2020185.v1.4,0.8638729115310874,0.9269654665686996,0.9533164771191582,0.983337515492979,0.0388170907345175,0.0395890542486797,subsetted_512x512_HLS.S30.T10SFG.2020185.v1.4,0.0381294311916481,0.0734579524402466,0.0425839572636096,0.526494383219566,0.0388170907345175,0.9728622179548728,subsetted_512x512_HLS.S30.T10SFG.2020185.v1.4,0.046848770744353,0.0895043716983908,0.1365023904640395,0.6935973576664195,0.0388170907345175,0.7180259241478637,subsetted_512x512_HLS.S30.T10SFG.2020185.v1.4,0.0403851916968013,0.07763507596823,0.0891052879932804,0.5993370090937196,0.0388170907345175,0.9611713874219876,subsetted_512x512_HLS.S30.T10SFG.2020185.v1.4,0.5919648844723526,0.7436908819362004,0.939629440951185,0.9966621802996396,0.0388170907345175,0.0614728756601056
CA3735012030020180615,subsetted_512x512_HLS.S30.T10SGG.2018187.v1.4,0.9106802591463414,0.953252387244758,0.9614787212400924,0.9821384743514958,0.0798416137695312,0.0731620788574218,subsetted_512x512_HLS.S30.T10SGG.2018187.v1.4,0.0812179361660466,0.1502341636211511,0.1193590832792197,0.6045356417796045,0.0798416137695312,0.9733543395996094,subsetted_512x512_HLS.S30.T10SGG.2018187.v1.4,0.1465507434793207,0.2556376057715476,0.2071595041983331,0.6701439197602987,0.0798416137695312,0.1892967224121093,subsetted_512x512_HLS.S30.T10SGG.2018187.v1.4,0.0798425274947452,0.1478780941883838,0.0798641584309535,0.5000642582934655,0.0798416137695312,0.9999885559082032,subsetted_512x512_HLS.S30.T10SGG.2018187.v1.4,0.6413657577990666,0.7815025441484585,0.976227406984392,0.9979209001017076,0.0798416137695312,0.1240768432617187
CA3756511912720180611,subsetted_512x512_HLS.S30.T11SLB.2018197.v1.4,0.173573830632834,0.295803853327637,0.3823062978266262,0.5796023669104303,0.2445666274934753,0.1216098655392927,subsetted_512x512_HLS.S30.T11SLB.2018197.v1.4,0.2439644218551461,0.3922369765066394,0.2803003754511327,0.5689156351422437,0.2445666274934753,0.9731879855313564,subsetted_512x512_HLS.S30.T11SLB.2018197.v1.4,0.2695601851851852,0.4246512899990883,0.4144070545885124,0.6275606715258357,0.2445666274934753,0.3832282779566856,subsetted_512x512_HLS.S30.T11SLB.2018197.v1.4,0.2448188408564859,0.3933405132075935,0.2492921482910437,0.5058362417734498,0.2445666274934753,0.9989697959432854,subsetted_512x512_HLS.S30.T11SLB.2018197.v1.4,0.1740243584922035,0.2964578328097086,0.4082117520909675,0.6689562797403662,0.2445666274934753,0.065124158666687
CA3761912020720170716,subsetted_512x512_HLS.S30.T10SGG.2019307.v1.4,0.2748988484282602,0.4312480927677754,0.387889111737253,0.9296090030243004,0.0188789367675781,0.0436248779296875,subsetted_512x512_HLS.S30.T10SGG.2019307.v1.4,0.0223610311774395,0.0437439035634733,0.0305896902611391,0.6583160134851015,0.0188789367675781,0.7671890258789062,subsetted_512x512_HLS.S30.T10SGG.2019307.v1.4,0.0174725519839401,0.0343450090125201,0.0184139738715264,0.5160951898128185,0.0188789367675781,0.1377296447753906,subsetted_512x512_HLS.S30.T10SGG.2019307.v1.4,0.2102916689047644,0.347505769572164,0.2084378858928434,0.9560719580786248,0.0188789367675781,0.0670738220214843,subsetted_512x512_HLS.S30.T10SGG.2019307.v1.4,0.477010633518047,0.6459136077874671,0.6029805946853041,0.9897722048040932,0.0188789367675781,0.0187416076660156
CA3765211988120180713,subsetted_512x512_HLS.S30.T11SKB.2018222.v1.4,0.5237840022891506,0.6874780172285314,0.9855157183358229,0.9302604302644496,0.8388938903808594,0.4408988952636719,subsetted_512x512_HLS.S30.T11SKB.2018222.v1.4,0.7950462541527593,0.8858225823579257,0.8446473558589767,0.5223809489348976,0.8388938903808594,0.92132568359375,subsetted_512x512_HLS.S30.T11SKB.2018222.v1.4,0.2643707026446596,0.4181854294657105,0.8587938144841308,0.5224532031377233,0.8388938903808594,0.2750511169433594,subsetted_512x512_HLS.S30.T11SKB.2018222.v1.4,0.6364848734627543,0.7778683247049767,0.7990929473815167,0.3829952816448946,0.8388938903808594,0.7667083740234375,subsetted_512x512_HLS.S30.T11SKB.2018222.v1.4,0.6459295867243998,0.7848811904643846,0.991964976028962,0.9616017199458442,0.8388938903808594,0.5459098815917969
CA3780512029420200820,subsetted_512x512_HLS.S30.T10SGG.2020247.v1.4,0.6487496602337591,0.7869595680666035,0.8373578100307189,0.9484321726130474,0.0540657043457031,0.0384902954101562,subsetted_512x512_HLS.S30.T10SGG.2020247.v1.4,0.0556070799798792,0.1053556404357181,0.0871838037038716,0.6600355165654346,0.0540657043457031,0.9706153869628906,subsetted_512x512_HLS.S30.T10SGG.2020247.v1.4,0.1268682017234072,0.2251695478306652,0.2385379539196905,0.7938023133051166,0.0540657043457031,0.2502365112304687,subsetted_512x512_HLS.S30.T10SGG.2020247.v1.4,0.0550288451287073,0.1043172333776222,0.0521080496009124,0.480612314968449,0.0540657043457031,0.9651641845703124,subsetted_512x512_HLS.S30.T10SGG.2020247.v1.4,0.7997969414302938,0.8887635299509925,0.9661343628692648,0.997284784022572,0.0540657043457031,0.0541305541992187
CA3781211964620200725,subsetted_512x512_HLS.S30.T11SKB.2020222.v1.4,0.025588685572647,0.0499004833665055,0.1136855909808043,0.482670658853872,0.1204434559348092,0.0405649256265188,subsetted_512x512_HLS.S30.T11SKB.2020222.v1.4,0.12182576694778,0.2171919571418632,0.1374319073599403,0.5444606697219802,0.1204434559348092,0.9762172720440404,subsetted_512x512_HLS.S30.T11SKB.2020222.v1.4,0.1262823924773265,0.2242464115940954,0.2104246748600495,0.5805351230350534,0.1204434559348092,0.2912602099014584,subsetted_512x512_HLS.S30.T11SKB.2020222.v1.4,0.1205239207781697,0.2151206565844119,0.1222521249201339,0.5049207987785835,0.1204434559348092,0.9993323744959428,subsetted_512x512_HLS.S30.T11SKB.2020222.v1.4,0.0,0.0,0.1030131133785285,0.4664998790222044,0.1204434559348092,0.0001945651468966
CA3782611887220190726,subsetted_512x512_HLS.S30.T11SLB.2019237.v1.4,0.2530990527423693,0.4039569772053848,0.3722135043034447,0.7449039425870021,0.1032226558774269,0.0602984209100655,subsetted_512x512_HLS.S30.T11SLB.2019237.v1.4,0.1118497947581512,0.2011958724739086,0.1112331965381941,0.556953058659826,0.1032226558774269,0.8040883130558194,subsetted_512x512_HLS.S30.T11SLB.2019237.v1.4,0.112214352944807,0.2017854789370365,0.146744156383462,0.57963130705036,0.1032226558774269,0.4467805869987372,subsetted_512x512_HLS.S30.T11SLB.2019237.v1.4,0.1106639098021265,0.199275242178063,0.1071953842810903,0.5297727613312117,0.1032226558774269,0.7021742530893165,subsetted_512x512_HLS.S30.T11SLB.2019237.v1.4,0.0363219895287958,0.0700978844332175,0.2280580245716721,0.5647908139501133,0.1032226558774269,0.0055205197758218
CA3792911898320200817,subsetted_512x512_HLS.S30.T11SLC.2020247.v1.4,0.8596807105989677,0.924546569418447,0.9544199326623396,0.9854549918532176,0.0623028240742506,0.0559016399696344,subsetted_512x512_HLS.S30.T11SLC.2020247.v1.4,0.0643079510983732,0.1208446315411005,0.0959800649520961,0.6309426813047747,0.0623028240742506,0.9562560321051046,subsetted_512x512_HLS.S30.T11SLC.2020247.v1.4,0.0783800243605359,0.1453662393403738,0.1323446783577854,0.5740949608250094,0.0623028240742506,0.0727934416473702,subsetted_512x512_HLS.S30.T11SLC.2020247.v1.4,0.0584497369875817,0.1104440483946522,0.0758783544115455,0.4837549737615898,0.0623028240742506,0.6461877095739283,subsetted_512x512_HLS.S30.T11SLC.2020247.v1.4,0.8308644832773985,0.9076198603078284,0.9760344477947076,0.9982304072131938,0.0623028240742506,0.0584003143370501
CA3802612076120200818,subsetted_512x512_HLS.S30.T10SFH.2020245.v1.4,0.4734030461468516,0.6425981640052457,0.7576459969620428,0.9537141827227982,0.0320777893066406,0.0173721313476562,subsetted_512x512_HLS.S30.T10SFH.2020245.v1.4,0.0314564438745483,0.0609942262930383,0.0603245777708861,0.6485586924873137,0.0320777893066406,0.9774742126464844,subsetted_512x512_HLS.S30.T10SFH.2020245.v1.4,0.057129422828259,0.1080840653841877,0.1559974336093277,0.7677266085168027,0.0320777893066406,0.4138946533203125,subsetted_512x512_HLS.S30.T10SFH.2020245.v1.4,0.0332912359603941,0.0644372753814205,0.0624505236525437,0.6378779458015338,0.0320777893066406,0.9635505676269532,subsetted_512x512_HLS.S30.T10SFH.2020245.v1.4,0.4490426923534308,0.6197784160853509,0.8200018957837417,0.9001675050849243,0.0320777893066406,0.014404296875
CA3805012095020180629,subsetted_512x512_HLS.S30.T10SFH.2018185.v1.4,0.919359328891446,0.9579856309891024,0.9714505495257876,0.98077388423227,0.2049522399902343,0.1895523071289062,subsetted_512x512_HLS.S30.T10SFH.2018185.v1.4,0.2055401370672147,0.3409926069607998,0.2284361749468491,0.5456990162404026,0.2049522399902343,0.9317626953125,subsetted_512x512_HLS.S30.T10SFH.2018185.v1.4,0.219337159727075,0.3597645786111683,0.296561646097321,0.6168541495353647,0.2049522399902343,0.3874549865722656,subsetted_512x512_HLS.S30.T10SFH.2018185.v1.4,0.2119274518265717,0.3497362016301595,0.2309490665553552,0.5486906086077391,0.2049522399902343,0.9627456665039062,subsetted_512x512_HLS.S30.T10SFH.2018185.v1.4,0.9148413014493256,0.9555270201837516,0.9928202250530772,0.9981563903126855,0.2049522399902343,0.2168922424316406
CA3831012199020180810,subsetted_512x512_HLS.S30.T10SEH.2018245.v1.4,0.8366669826523842,0.9110709677419356,0.9276321187703604,0.9740360465922004,0.0378025751072961,0.0361125417262756,subsetted_512x512_HLS.S30.T10SEH.2018245.v1.4,0.0323512884322067,0.0626749611197511,0.0331316854077196,0.4614610983789193,0.0378025751072961,0.3546819265617549,subsetted_512x512_HLS.S30.T10SEH.2018245.v1.4,0.0514428031604259,0.0978518337008903,0.0537644495349801,0.5062826006634044,0.0378025751072961,0.0556108726752503,subsetted_512x512_HLS.S30.T10SEH.2018245.v1.4,0.2518166804293972,0.4023219763184801,0.3376062649576589,0.8281494187825105,0.0378025751072961,0.077863614687649,subsetted_512x512_HLS.S30.T10SEH.2018245.v1.4,0.8536074624024367,0.9210229023313136,0.9769317555889244,0.9988441281788548,0.0378025751072961,0.0364902241297091
CA3847012204820200606,subsetted_512x512_HLS.S30.T10SEH.2020190.v1.4,0.5014031805425632,0.6679127725856698,0.6800711816210556,0.9398001166493136,0.0316656111462951,0.0295672875161189,subsetted_512x512_HLS.S30.T10SEH.2020190.v1.4,0.0325305218601187,0.0630112547210992,0.0575418411692942,0.6131002139789112,0.0316656111462951,0.9734123320387312,subsetted_512x512_HLS.S30.T10SEH.2020190.v1.4,0.0724752576528655,0.1351551136228151,0.0891383645524661,0.5664800753915139,0.0316656111462951,0.1283296580877023,subsetted_512x512_HLS.S30.T10SEH.2020190.v1.4,0.0316662152005463,0.0613884892884482,0.0316962052386571,0.500295491974438,0.0316656111462951,0.9999809243306348,subsetted_512x512_HLS.S30.T10SEH.2020190.v1.4,0.5242109591857715,0.6878456765142318,0.7283764147353449,0.9840794591922496,0.0316656111462951,0.0248975636555086
CA3852112120220200612,subsetted_512x512_HLS.S30.T10SFH.2020185.v1.4,0.9127882599580712,0.954405962297238,0.9700243013876012,0.9864159728952648,0.0889035546162708,0.0851269178829471,subsetted_512x512_HLS.S30.T10SFH.2020185.v1.4,0.0900578929493811,0.1652350641775742,0.1084322477972203,0.5596594196269994,0.0889035546162708,0.9640952475413712,subsetted_512x512_HLS.S30.T10SFH.2020185.v1.4,0.1287562228842193,0.2281382290947092,0.198087322157673,0.6465377956093525,0.0889035546162708,0.1264677383668144,subsetted_512x512_HLS.S30.T10SFH.2020185.v1.4,0.0925933283537021,0.1694927581028156,0.1562520006694501,0.5716950759530348,0.0889035546162708,0.9601507602865668,subsetted_512x512_HLS.S30.T10SFH.2020185.v1.4,0.9213803631688896,0.9590816902586404,0.995268084506198,0.9995279972056572,0.0889035546162708,0.0935461474490535
CA3855412253120200927,subsetted_512x512_HLS.S30.T10SEH.2020285.v1.4,0.5290647241693291,0.6920108950348662,0.9482980249046596,0.8754551999445241,0.7031821130146133,0.3796482124461063,subsetted_512x512_HLS.S30.T10SEH.2020285.v1.4,0.5100474534459425,0.6755383114378417,0.7011599546245784,0.5041903560557388,0.7031821130146133,0.6420962264870846,subsetted_512x512_HLS.S30.T10SEH.2020285.v1.4,0.2085363711640278,0.3451056602676699,0.722642968095522,0.528730818430505,0.7031821130146133,0.2156587431798237,subsetted_512x512_HLS.S30.T10SEH.2020285.v1.4,0.7008944625955483,0.8241480915000338,0.7109516584843811,0.5197175747189753,0.7031821130146133,0.9931435766339808,subsetted_512x512_HLS.S30.T10SEH.2020285.v1.4,0.8278423398269995,0.9058137256032188,0.9833958965853876,0.9597392824961508,0.7031821130146133,0.6206837345949865
CA3867312307820200817,subsetted_512x512_HLS.S30.T10SDH.2020248.v1.4,0.327071446082555,0.4929221362543105,0.9663237486451336,0.8806846165719955,0.7933661402304112,0.2597810330357824,subsetted_512x512_HLS.S30.T10SDH.2020248.v1.4,0.7869144008903746,0.8807522067070195,0.7986206728608097,0.5106430187510127,0.7933661402304112,0.988933394369421,subsetted_512x512_HLS.S30.T10SDH.2020248.v1.4,0.4561301032956222,0.6264963580703051,0.836761054599916,0.5715089596043612,0.7933661402304112,0.4714351110093843,subsetted_512x512_HLS.S30.T10SDH.2020248.v1.4,0.7836802969629147,0.8787228275126353,0.7981344747625151,0.5582299236697689,0.7933661402304112,0.9516861219195848,subsetted_512x512_HLS.S30.T10SDH.2020248.v1.4,0.4051148019851927,0.5766287586079559,0.9560684143888778,0.8229726483255603,0.7933661402304112,0.322304875257496
CA3873012240020180908,subsetted_512x512_HLS.S30.T10SEH.2018280.v1.4,0.5911208151382824,0.7430244259445613,0.7746919596028137,0.9136370771608175,0.0427322387695312,0.0406646728515625,subsetted_512x512_HLS.S30.T10SEH.2018280.v1.4,0.0435648239228801,0.0834923196416586,0.0662039189528078,0.6190657215467146,0.0427322387695312,0.9690093994140624,subsetted_512x512_HLS.S30.T10SEH.2018280.v1.4,0.144901435872475,0.2531247342913018,0.2167459302493696,0.7451961928716656,0.0427322387695312,0.1367263793945312,subsetted_512x512_HLS.S30.T10SEH.2018280.v1.4,0.0427906763539685,0.0820695415183085,0.0437168279737745,0.5067665038136302,0.0427322387695312,0.9986343383789062,subsetted_512x512_HLS.S30.T10SEH.2018280.v1.4,0.70244702320888,0.8252204193524487,0.9433800712077822,0.9983104234570688,0.0427322387695312,0.06024169921875
CA3879612276720191023,subsetted_512x512_HLS.S30.T10SEH.2019305.v1.4,0.5780462247177682,0.7326100030069159,0.9665408602987636,0.8945252082362868,0.7667053240352188,0.4512459371614301,subsetted_512x512_HLS.S30.T10SEH.2019305.v1.4,0.7050307692905764,0.8270006406792568,0.759529838074333,0.4850225108608316,0.7667053240352188,0.9064860451986022,subsetted_512x512_HLS.S30.T10SEH.2019305.v1.4,0.2036854590323876,0.3384363539559998,0.805850648809677,0.5459946699830686,0.7667053240352188,0.1934254497733966,subsetted_512x512_HLS.S30.T10SEH.2019305.v1.4,0.7640806823977357,0.8662650070621469,0.8011585517258055,0.5529265804514254,0.7667053240352188,0.9618894297529488,subsetted_512x512_HLS.S30.T10SEH.2019305.v1.4,0.8323796418211878,0.9085231278752828,0.990569528391382,0.9668901224628792,0.7667053240352188,0.6454877695206995
